CODE_PCT,NOM_COMMERCIAL,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
308486,DERMOSONE 0.05% Lotion Fl 15ml,2.05,0.9,E,BETAMETHASONE,N
550024,TETRAXIM FL/1 DOSE,66.59,66.59,E,VACCIN D+T+C+P,N
300803,TRIMEDINE 100 mg gélu.b/30,4.58,4.41,I,TRIMEBUTINE,N
300801,ZITHROMAX 600 mg 40mg/ml pdre/susp.or.fl/15 ml,9.385,4.695,E,AZITHROMYCINE,N
300802,"ZITHROMAX 900mg 40mg/ml pdre/susp.or.fl/22,5 ml",13.575,7.043,E,AZITHROMYCINE,N
102518,SYMBICORT TURBUHALER 100 µg / 6 µg pdre/inhalation bucc. FL 120 Doses,59.627,59.52,E,BUDESONIDE+FORMOTEROL,N
103000,SYMBICORT TURBUHALER 200 µg / 6 µg pdre/inhalation bucc. FL 120 Doses,76.594,76.56,E,BUDESONIDE+FORMOTEROL,N
101899,VOLTARENE LP Comp LP 75mg Bt 30,11.311,11.31,E,DICLOFENAC,N
300406,"MOMENT Gttes Buv 200mg/ml Fl 12,5ml",4.88,4.875,E,IBUPROFEN,N
300630,KETOMED IM Sol  Inj  100mg Bt 2/2ml,3.475,2.366,E,KETOPROFENE,N
300631,KETOMED IM Sol  Inj  100mg Bt 5/2ml,7,5.915,E,KETOPROFENE,N
307791,INDOPAL Suppo 50mg Bt 10,1.685,1.68,E,INDOMETACINE,N
101903,CYCLADOL Comp eff. 20mg Bt 14,15.525,7.616,E,PIROXICAM,N
300163,PIROXEN Sol inj 20 mg 1ml Bt 2,3.595,3.184,E,PIROXICAM,N
300270,FELDENE DISPERSIBLE Comp 20mg Bt 15,10.132,8.16,E,PIROXICAM,N
300405,PIROXEN DISPERSIBLE Comp 20mg Bt 12,6.99,6.528,E,PIROXICAM,N
300586,KETOFEN Gélule L.P 200mg Bt 14,12.185,12.18,E,KETOPROFENE,N
300357,APRANAX 550mg Comp Bt 16,11.25,7.248,E,NAPROXENE,N
300335,DICLOFEN Comp 25mg Bt 30,3.49,2.82,E,DICLOFENAC,N
300336,DICLOFEN Comp 50mg Bt 30,5.105,5.1,E,DICLOFENAC,N
300264,GELUFENE Gélule 200mg Bt 20,2.705,2.7,E,IBUPROFEN,N
300418,TIAGAM Comp 200mg Bt 20,10.075,6.64,E,ACIDE TIAPROFENIQUE,N
308135,FELDENE Sol Inj 20mg B/2,3.78,3.184,E,PIROXICAM,N
308026,FELDENE Suppo 20mg Bt 15,10.93,9.96,E,PIROXICAM,N
300268,DYSMAN Suppo 500mg Bt 8,3.64,3.64,E,ACIDE MEFENAMIQUE,N
307532,NIFLURIL Suppo  Enf 400mg Bt 8,4.565,2.36,E,ACIDE NIFLUMIQUE,N
307417,NIFLURIL Suppo Ad.  700mg Bt 8,6.515,3.12,E,ACIDE NIFLUMIQUE,N
300531,IBUPHIL Enf. Nour.  Susp Buv 100mg/5ml Fl 125ml,6.065,4.125,E,IBUPROFEN,N
309847,DICLOGESIC Sol inj 75mg/3ml Bt 5,3.24,3.24,E,DICLOFENAC,N
300363,DICLOFEN Suppo 100mg Bt 10,6.3,3.74,E,DICLOFENAC,N
300417,TIAGAM Comp Sec. 100mg Bt 30,7,5.01,E,ACIDE TIAPROFENIQUE,N
300471,ROXAM Suppo 20mg Bt 15,11.63,9.96,E,PIROXICAM,N
300148,PAINOXAM  Suppo 20mg Bt 15,9.965,9.96,E,PIROXICAM,N
300621,CELEBREX Gélule 200mg Bt 10,13.96,6.34,I,CELECOXIB,N
308002,BUSCOPAN Amp Inj 20mg/ml Bt 4,2.87,2.868,I,N-BUTYLHYOSCINE BROMURE,N
308000,BUSCOPAN Comp enr 10mg Bt 40,7.22,5,I,N-BUTYLHYOSCINE BROMURE,N
308001,BUSCOPAN Suppo 10mg Bt 5,1.85,1.85,I,N-BUTYLHYOSCINE BROMURE,N
300512,FELDENE Amp Inj 20mg Bt 6,10.085,9.552,E,PIROXICAM,N
300655,FELDENE DISPERSIBLE Comp 20mg Bt 10,6.985,5.44,E,PIROXICAM,N
300538,CYCLADOL Suppo 20mg Bt 10,7.505,6.64,E,PIROXICAM,N
300656,FELDENE DISPERSIBLE Comp 20mg Bt 20,10.89,10.88,E,PIROXICAM,N
300170,INFLAMYL Susp Or.50mg/ml Fl 150ml,6.965,4.8,E,ACIDE MEFENAMIQUE,N
300143,INFLAMYL Gélule 250mg Bt 20,4.715,2.5,E,ACIDE MEFENAMIQUE,N
309957,CELOXX Gélule 200mg Bt 10,11.99,6.34,I,CELECOXIB,N
300702,PIRACET 400 mg Comp Bt 60,8.59,8.58,I,PIRACETAM,N
300703,PIRACET 800 mg Comp Bt 60,13.16,13.14,I,PIRACETAM,N
300708,PENICILLINE G UNIMED 1 MUI Pdre P Prép inj Bt 1Fl+S/5 ml,1.275,1.275,E,BENZYLPENICILLINE,N
300707,ALZOR 2% collyre Fl 5 ml,19.39,19.39,E,DORZOLAMIDE,N
300706,BROMOCRIPTINE 2.5 mg Comp Bt 30,8.025,8.01,E,BROMOCRIPTINE,N
300700,KETOTIFENE SIMED 1mg/5ml sirop .fl/150ml (EX TEFANYL),8.225,8.1,E,KETOTIFENE,N
103949,RETARPEN 0.6 MUI p.p.i Bt 1 + s 2 ml,1.645,1.645,E,BENZATHINE BENZYLPENICILLINE,N
300696,FLUCAZOLE 150 mg gélule Bt 4,22.765,16.06,E,FLUCONAZOLE,N
300694,TRIMEGAM 100 mg Comp Bt 30,4.43,4.41,I,TRIMEBUTINE,N
300710,DIFLUZOL 150 mg gélule Bt 2,9.89,8.03,E,FLUCONAZOLE,N
309986,CLAVOR 500 (1/8) 500 mg/62.5 mg Comp Bt 16,11.175,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309987,CLAVOR 500 (1/8) 500 mg/62.5 mg Comp Bt 24,17.105,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309020,SAIFOXYL 1 g Comp.disp Bt 14,10.11,6.65,E,AMOXICILLINE,N
309010,OMEZOL 20 mg gélule Bt 7,8.955,6.293,E,OMEPRAZOLE,N
309011,OMEZOL 20 mg gélule Bt 28,25.185,25.172,E,OMEPRAZOLE,N
300664,MOPRAL 20 mg gélule Fl 14,40,12.586,E,OMEPRAZOLE,N
300663,GASTRAL 20 mg gélule Fl 8,11.145,7.192,E,OMEPRAZOLE,N
309923,OGYL 750 MU/125 mg comp.b/20,5.145,4.48,E,METRONIDAZOLE+SPIRAMYCINE,N
300661,ATROPINE unimed 1% collyre fl/5 ml,2.125,2.125,E,ATROPINE,N
300662,"LARMES ARTIFICIELLES unimed 1,4% collyre FL/5 ML",1.82,1.82,E,CHLORURE DE SODIUM,N
300660,UNICROM 4% collyre fl/ 5 ml,5.45,5.45,E,CROMOGLYCATE DE SODIUM,N
300665,UPFEN 200 mg comp.efferv.t/2/10,6.28,4.78,E,IBUPROFEN,N
300676,MEGACEF 200 mg gelu.b/8,15.145,12.2,E,CEFIXIME,N
300677,MEGACEF nourr.40mg/5ml pdre/sol.or.FL/60ml,9.43,7.32,E,CEFIXIME,N
300678,MEGACEF enf.100 mg/5ml pdre/sol.or.FL/60 ml,17.905,13.56,E,CEFIXIME,N
300670,ZITHROMAX UNO 500mg comp.séc.b/2,15.045,5.286,E,AZITHROMYCINE,N
300669,ZITHROMAX 500 mg comp.séc.b/3,18.755,7.929,E,AZITHROMYCINE,N
300672,TALLIS 1% créme derm.Tb 15 g,8.315,6.405,E,TERBINAFINE,N
300686,MEPRAZOL 20 mg gélu.FL/7,8.665,6.293,E,OMEPRAZOLE,N
300687,MEPRAZOL 20 mg gélu.FL/14,14.52,12.586,E,OMEPRAZOLE,N
300688,MEPRAZOL 20 mg gélu.FL/28,27.11,25.172,E,OMEPRAZOLE,N
300689,MEPRAZOL 10 mg gélu.FL/14,9.92,8.82,E,OMEPRAZOLE,N
300679,HALDOL 5mg comp.b/30,4.42,4.41,E,HALOPERIDOL,N
300204,PROTOGYL 250 mg comp.b/20,2.89,2.52,E,METRONIDAZOLE,N
300681,UCIDERM PLUS créme derm.t/15 g,7.85,5.04,E,BETAMETHASONE + ACIDE FUSIDIQUE,N
300691,UNITAG 200 mg/2 ml sol.inj.b/10/2 ml,5.945,5.94,E,CIMETIDINE,N
300690,SEDATYL 100 mg sol.inj.b/4/2 ml,2.025,2.024,E,SULPIRIDE,N
102774,MYCOSTER 1% pdre usage ext gl/30 gr,7.51,7.5,E,CICLOPIROXOLAMINE,N
300716,TRAMAL 50 mg gél b/10,5.34,3.15,E,TRAMADOL,N
101880,EVISTA 60 mg comp pell Bt 28,64.941,64.932,E,RALOXIFENE,O
300717,TRAMAL 100mg/ml gttes buv fl/10ml,11.69,7.87,E,TRAMADOL,N
300718,"CYCLOCOL 0,5% collyre fl/0,5 ml",1.71,1.71,E,CYCLOPENTOLATE,N
300671,"AUGMENTIN 8/1 ad.500mg/62,5mg comp.pell.b/16",16.83,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
300674,DEBRICOL 100 mg comp.b/30,5.16,4.41,I,TRIMEBUTINE,N
300675,"DEBRICOL 4,8 mg/ml gran./susp.fl/250ml",5.875,3.75,I,TRIMEBUTINE,N
300697,DINALEXIN 20 mg gélu.b/30,25.255,24.66,E,FLUOXETINE,N
300698,"AXEN 100 MG p.p.i.b/5+5 sol/2,5 ml",8.256,8.255,E,KETOPROFENE,N
102829,NOVONORM 2 mg comp.b/30,17.257,12.42,E,REPAGLINIDE,N
102885,AURICULARUM pdre auric .fl/293 mg,11.23,11.134,I,DEXAMETHASONE+NYSTATINE+POLYMYXINE B+OXYTETRACYCLINE,N
300719,FLUXA 500 MG GEL Bt/24,14.745,11.088,E,FLUCLOXACILLINE,N
102484,"DEDROGYL 0,015% gtte.buv.fl/10ML",13.242,13.24,E,CALCIFEDIOL,N
100574,CYCLADOL Comp 20mg Bt 14,14.68,5.922,E,PIROXICAM,N
100994,BECLO-ASMA  Aérosol 250µgr Fl 200doses,12.86,12.8,E,BECLOMETASONE,N
301101,OSTENEL Comp Pell 35mg Bt 4,45.18,27.068,E,RISEDRONATE,O
101248,INNOHEP 2500 UI AXa/0.25ml Sol inj Bt 2,9.652,9.652,E,TINZAPARINE,N
101257,INNOHEP Sol Inj 3500UI AXa/0.35ml  Bt 2,13.097,13.096,E,TINZAPARINE,N
101250,INNOHEP 4500 UI AXa/0.45ml Sol Inj Bt 2,16.864,16.864,E,TINZAPARINE,N
101242,INNOHEP 10000 UI AXa /0.5ml Sol Inj  Bt 2,42.651,42.65,E,TINZAPARINE,N
101252,INNOHEP 14000 UI AXa/0.7ml Sol Inj  Bt 2,50.369,50.368,E,TINZAPARINE,N
101244,INNOHEP 18000 UI AXa /0.9 ml Sol Inj  Bt 2,63.873,63.872,E,TINZAPARINE,N
301107,NOVACLAV Comp Pell 500mg/62.5 mg Bt 16,11.78,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301108,NOVACLAV Comp Pell 500mg/62.5mg  Bt 24,16.235,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301109,NOVACLAV Enf Pdre P Susp Or 500mg/62.5mg  Bt 12 Sachets-doses,9.9,7.044,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301112,NOVACLAV Ad Pdre PSus Or 1gr/125mg  Bt 12 Sachets,18.375,14.016,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301111,NOVACLAV Enf Pdre Sus Or 100mg/12.5mg Fl 60ml,9.71,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301110,NOVACLAV Nour Pdre Sus Or 100mg/12.5mg  Fl 30ml,6.155,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301117,XEDOL  Supp 100 mg  Bt 10,3.745,3.74,E,DICLOFENAC,N
309064,CIPROSAIPH (ex BACTALL ) Comp Pell Sec 500 mg  Bt 14,10.515,9.156,E,CIPROFLOXACINE,N
301115,IPPZOR Gelule 15 mg Fl 15,10.515,9.45,E,LANSOPRAZOLE,N
301114,IPPZOR Gelule 30 mg Fl 14,17.65,12.138,E,LANSOPRAZOLE,N
108506,PHYTOMENADIONE 10mg Sol Inj Bt 6/1ml,4.755,4.752,E,PHYTOMENADIONE,N
301144,ZOMAX Gelule 250m mg Bt 6,8.545,8.544,E,AZITHROMYCINE,N
308494,BETASEPTINE (EX BETAVIDINE ) Sol Ext 10 % Fl 500 ml,11.9,11.5,I,POLYVIDONE IODEE,N
301147,FENAMYL Gelule 250mg Bt 16,2.005,2,E,ACIDE MEFENAMIQUE,N
103526,CURACNE  40 mg Capsule molle Bt 30,89.72,52.83,I,ISOTRETINOINE,N
301190,ROXIMAX Comp Pell Sec 150 mg Bt 16,11.765,11.76,E,ROXITHROMYCINE,N
301191,LAMISIL Comp Sec 250 mg  Bt 28,55.76,43.456,E,TERBINAFINE,N
301210,ALGESIC Comp Sec 500 mg Bt 20,2.365,1,E,PARACETAMOL,N
103533,CARVIDOL Comp Sec 6.25 mg Bt 30,11.94,9.06,E,CARVEDILOL,N
103534,CARVIDOL Comp Sec 25 mg Bt  30,26.255,18.87,E,CARVEDILOL,N
103535,CEFODOX  Comp 200 mg Bt 10,21.691,21.69,E,CEFPODOXIME,N
301242,SIMVAX Comp Pell Sec 20 mg Bt 30,18.065,14.16,E,SIMVASTATINE,N
301243,SIMVAX Comp Pell Sec 40 mg Bt 30,24.595,19.05,E,SIMVASTATINE,N
301244,APYROSIS Nour Sus Buv Fl 150 ml,3.55,3.45,I,ALGINATES,N
301266,CARDEPINE Gel 10 mg Bt 32,18.895,12.544,E,AMLODIPINE,N
301265,CARDEPINE Gel 5 mg BT 32,13.755,8.96,E,AMLODIPINE,N
301264,PRILIA Creme Der 5 % Tbe30 Gr,23.585,20.28,E,LIDOCAINE+PRILOCAINE,N
301263,MIBRAL Comp Sec 5 mg Bt 60,20.445,16.8,E,AMLODIPINE,N
309611,FAMODAR Comp Pell Sec 40 mg Bt 10,5.43,5.26,E,FAMOTIDINE,N
301281,AMAREL Comp 6 mg Bt 30,27.85,10.8,E,GLIMEPIRIDE,N
301325,ECAZIDE Comp  Sec BT 28,33.1,18.088,E,CAPTOPRIL+HYDROCHLORTHIAZIDE,N
309113,LOWRAC Gelule 5 mg Bt 90,27.61,25.2,E,AMLODIPINE,N
309117,RAZON Comp Gastro-resis 20 mg Bt 10,8.61,5.77,E,PANTOPRAZOLE,N
309118,RAZON Comp Gastro-resis20 mg Bt 20,14.885,11.54,E,PANTOPRAZOLE,N
309119,TORVA Comp Pell 10 mg Bt 90,47.08,44.01,E,ATORVASTATINE,N
309121,TORVA Comp Pell 20 mg Bt 90,68.295,57.96,E,ATORVASTATINE,N
309123,TORVA Comp Pell 40 mg Bt 90,85.035,67.68,E,ATORVASTATINE,N
301205,SUPRASONE Lotion 0.05% Fl 30 gr,4.635,1.8,E,BETAMETHASONE,N
104047,MECIR LP Comp 0.4 mg BT 30,37.04,28.14,I,TAMSULOSINE,N
301359,DEBRICOL Comp Sec 200 mg Bt 20,7.345,7.34,I,TRIMEBUTINE,N
301358,INFLAMYL FORT Comp Pell Sec 500 mg Bt 20,6.45,5.3,E,ACIDE MEFENAMIQUE,N
103469,EXFORGE  Comp 5 mg /80mg   Bt 28,46.02,31.136,E,AMLODIPINE + VALSARTAN,N
301139,CORTIS Sus/Inha  50 µg  Fl 200 Doses,7.49,7.4,E,BECLOMETASONE,N
301142,INIBREX Gelule 200 mg Bt 10,9.525,6.34,I,CELECOXIB,N
301095,XYLAR Comp Pell Sec 250 mg Bt 10,11.04,9.49,E,CLARITHROMYCINE,N
301098,METROL Gtte Buv 0.25 mg/ml Fl 20 ML,7.355,7.34,E,METHYLERGOMETRINE,N
103451,SPASMOMEN Comp Dra 40 mg Bt 30,14.21,9.63,I,OTYLONIUM BROMURE,N
301050,CALCIFAST Comp à Croquer 500mg Fl 30,4.49,4.47,E,CALCIUM,N
301149,RAFOREX Sus Inh 12 µG /inh  Fl 100  Doses,28.745,28.7,E,FORMOTEROL,N
301151,TAHOR Comp Pell 10mg  Bt 91,94.12,44.499,E,ATORVASTATINE,N
301199,SOLOTIK  Comp Pell Sec 50 mg Fl 30,21.7,20.85,E,SERTRALINE,N
301201,VOTREX Comp Gastroresis 25 mg Bt 30,2.845,2.82,E,DICLOFENAC,N
301202,VOTREX Comp Gastroresis 50 mg BT 20,3.76,3.4,E,DICLOFENAC,N
301193,TARDYFERON 80mg Comp Enr Bt 30,8.36,4.74,E,FER,N
309082,ZECLAR Enf Pdre Sus Or 25mg/ml Fl 60 ml,13.18,12.18,E,CLARITHROMYCINE,N
103392,LAMICTAL  Comp Dis 50 mg Bt 30,9,5.58,V,LAMOTRIGINE,N
301257,DEXONE 4  Sol Inj 4 mg Bt 1,1.015,0.733,E,DEXAMETHASONE,N
301258,DEXONE 4 Sol Inj 4 mg Bt 5,4.345,3.665,E,DEXAMETHASONE,N
301259,DEXONE 8 Sol Inj 8 mg Bt 1/2ml,1.25,1.25,E,DEXAMETHASONE,N
103828,AZYTER Collyre Monodose  15mg/gr Bt 6 recipients,11.6,11.598,E,AZITHROMYCINE,N
301320,TARDIPEN 0.6 MUI Pdre P Prép Inj  Bt 1Fl+Solv/2ml,1.795,1.645,E,BENZATHINE BENZYLPENICILLINE,N
301321,TARDIPEN Pdre P Inj 1.200 MUI Bt 1,2.155,2.155,E,BENZATHINE BENZYLPENICILLINE,N
301322,LACRYMED Collyre 6 mg/0.4 ml Bt 20 unidoses,6.9,6.9,E,POLYVIDONE,N
301364,CIPROLON Comp Pell Sec 750 mg Bt 14,16.84,10.416,E,CIPROFLOXACINE,N
301365,ESORAL Gelule Gast Resis 20 mg Bt 8,10.515,4.896,E,ESOMEPRAZOLE,N
301366,ESORAL Gelule Gast Res 40 mg BT 8,15.475,5.84,E,ESOMEPRAZOLE,N
309610,GLIMEREL Comp Sec 2 mg Bt 30,10.62,6.96,E,GLIMEPIRIDE,N
301360,AMLODIS Comp 5 mg Bt 90,30.08,25.2,E,AMLODIPINE,N
301361,DEFLATINE Comp à Sucer Bt 16,3.14,3.136,I,CALCIUM CARBONATE +MAGNESIUM CARBONATE+ SIMETHICONE,N
301362,ACTOPRIL Comp Sec 50 mg Bt 60,21.175,17.52,E,CAPTOPRIL,N
301363,ANSEMID Comp Sec 40 mg BT 40,4.94,3.88,E,FUROSEMIDE,N
301380,ALLERGICA Comp 10 mg Bt 30,12.13,7.5,E,CETIRIZINE,N
301378,AMUCHINA 5% Sol Externe Fl 1000 ML,7.805,7,I,HYPOCHLORITE DE SODIUM,N
103453,IPRATROPIUM AGUETTANT  Ad 0.5 mg/2 ml  Sol inh Bt 10/2 ml,15.748,14.89,E,BROMURE D'IPRATROPIUM,N
103606,IPRATROPIUM AGUETTANT Enf 0.25mg/1ml Sol Inh Bt 10 /1ml,11.384,10.51,E,BROMURE D'IPRATROPIUM,N
301383,CORTEMA 0.01 0.01 % Pde Dermique Tbe 20 gr,6.123,2.88,E,FLUOCINONIDE,N
301381,KLIPAL CODEINE 300mg/25mg Comp Bt 16,5.375,2.736,E,CODEINE+PARACETAMOL,N
104203,CLOBEX 500 µG/GR Shampoing Fl 125 ml,31.91,31.875,E,CLOBETASOL,N
301096,VASOCARD LP Comp Sec  200mg  Bt 30,10.84,10.83,E,METOPROLOL,N
309608,BI-TIAPRAM Comp Sec 200 mg Bt 20,6.655,6.64,E,ACIDE TIAPROFENIQUE,N
308164,LAMALINE Supp Bt 10,4.35,4.35,E,PARACETAMOL+BELLADONA+OPIUM,N
301121,ZOLEN Comp Pell Sec 100 mg Bt 30,32.035,26.13,E,AMISULPRIDE,O
301122,ZOLEN Comp Pell Sec 400 mg Bt 30,90.42,64.5,E,AMISULPRIDE,O
301120,LODEPINE Comp Sec 10 mg Bt 30,21.305,11.76,E,AMLODIPINE,N
301127,RINOSAL Spray Nasal 50 µgr  Fl 120 Doses,15.84,13.44,E,FLUTICASONE,N
301126,RISPERIDONE Comp Pell 2 mg  Bt 60,67.87,59.46,E,RISPERIDONE,O
103401,ZALDIAR Comp Pell 37.5mg/325 mg Bt 20,19.32,4.48,E,TRAMADOL + PARACETAMOL,N
301143,GABA Gelule 300mg  Bt 90,63.425,50.94,V,GABAPENTINE,O
309977,RAXIDONE Comp Pell  Sec  2mg Bt 60,68.88,59.46,E,RISPERIDONE,O
301152,TRAMAL RETARD Comp LP 100 mg Bt 10,10.44,7.71,E,TRAMADOL,N
103463,ACETYLSALYCYLATE DE LYSINE LABESFAL Pdre P i nj 500 mg  VRAC,1.258,1.128,E,ACETYLSALICYLATE DE LYSINE,N
301211,TRAMAL Supp 100 mg Bt 5,4.6,4.6,E,TRAMADOL,N
301215,PARALVIT  VITAMINE C  Comp Eff Bt 2 T/10,2.455,2.44,E,PARACETAMOL+VITAMINE C,N
301216,PARACETAMOL I500 Comp  Eff  500 mg BT 2T/8,3.59,2.112,E,PARACETAMOL,N
301217,PARACETAMOL I P S 500 mg Comp  Bt 16,1.955,0.8,E,PARACETAMOL,N
301218,PARLVIT PEDIATRIQUE  3% Sol Buv Fl 90 ml,1.97,1.8,E,PARACETAMOL,N
301219,PARACETAMOL I P S Nourrissons 80 mg Supp Bt 10,1.975,0.86,E,PARACETAMOL,N
301220,PARALVIT 150 mg Suppo Bt 10,2.275,2.27,E,PARACETAMOL,N
301221,PARACETAMOL I PS Grand Enf 300 mg  Supp Bt 10,2.77,2.77,E,PARACETAMOL,N
301222,PARALVIT ADULTE 600 mg Suppo BT 10,3.465,3.46,E,PARACETAMOL,N
301223,INFLOCINE Enf Supp 400 mg BT 8,3.64,2.36,E,ACIDE NIFLUMIQUE,N
301224,INFLOCINE Ad Supp 700 mg  Bt 8,5.075,3.12,E,ACIDE NIFLUMIQUE,N
301228,BUPROFEN  Comp Eff 200 mg Bt 2 t /10,4.79,4.78,E,IBUPROFEN,N
301229,INDOMETACINE I P S Supp 100 mg BT 10,3.8,3.17,E,INDOMETACINE,N
301230,INDOMETACINE I P S Supp 50 mg Bt 10,2.095,1.68,E,INDOMETACINE,N
301186,ESORAL Gelule 20 mg  Bt 16,20.715,9.792,E,ESOMEPRAZOLE,N
301187,ESORAL 20 MG Gelule Bt 28,30.7,17.136,E,ESOMEPRAZOLE,N
301188,ESORAL 40 mg Gelule Bt 16,30.165,11.68,E,ESOMEPRAZOLE,N
301189,ESORAL  Gelule gastro resist  40 mg Bt 28,48.71,20.44,E,ESOMEPRAZOLE,N
301250,NOVAMOX Comp Dis  1 GR Bt 12,9.2,5.7,E,AMOXICILLINE,N
301253,NOVAMOX Pdre Sus OR 250 mg Fl 60 ml,3.38,2.64,E,AMOXICILLINE,N
301251,NOVAMOX Comp Dis 500 mg Bt 12,5.48,3.612,E,AMOXICILLINE,N
301252,NOVAMOX Pdre Susp Or 500 mg Fl 60 ml,6.435,4.5,E,AMOXICILLINE,N
301249,ZOLOL Collyre 100mg/25mg Fl 5 ml,20.61,20.61,E,DORZOLAMIDE+TIMOLOL,N
301300,OMEPRAZOL WINTHROP Gelule 20 MG FL 14,17.855,12.586,E,OMEPRAZOLE,N
309110,CLAVOR Pdre P Susp Or 1gr/125 mg  Bt 24 Sachets,29.425,28.032,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301068,LEVOFLOX Comp Pell Sec 500mg  Bt 10,39.59,29.04,E,LEVOFLOXACINE,N
309070,CINCOR 2.5 Comp Pell Sec 2.5 mg  Bt 30,7.33,5.4,E,BISOPROLOL,N
309073,NETRAL 50 Comp Pell 50mg  Bt 30,25.03,20.85,E,SERTRALINE,N
309080,FAMO 40 40mg Comp Pell Bt 10,8.065,5.26,E,FAMOTIDINE,N
301063,DOLIPRANE Pdre Sol Or 100mg  Bt 12 Sachets,1.28,1.2,E,PARACETAMOL,N
301064,DOLIPRANE Pdre Sol Or 150mg  Bt 12 Sachets,1.63,1.62,E,PARACETAMOL,N
301065,DOLIPRANE Pdre Sol Or 200mg  Bt 12 Sachets,1.85,1.56,E,PARACETAMOL,N
301066,DOLIPRANE Pdre Sol Or 300mg  Bt 12 Sachets,3.935,2.16,E,PARACETAMOL,N
301062,MONOFLOCET Comp Pell 200mg  Bt 2,5.24,2.734,E,OFLOXACINE,N
103374,ISONIAZIDE Comp 100 mg Bt 100,6.315,6.3,E,ISONIAZIDE,N
103410,GAVISCON  Sus Buv Bt 24Sachet /10ml,8.455,6.48,I,ALGINATES,N
301071,AUGMENTIN 8/1 Ad 500mg/62.5mg  Comp Pell   Bt 24,24.98,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301072,GAMOFLO Comp Pell Sec 200 mg Bt 14,21.805,19.138,E,OFLOXACINE,N
301073,APRANAX Comp Enr Sec 550 mg Bt 8,6.39,3.624,E,NAPROXENE,N
301074,APRANAX Comp Pell 275 mg Bt 10,4.07,2.16,E,NAPROXENE,N
301076,TANAKAN  Comp Enr 40 mg Bt 90,27.63,18.99,I,GINKGO BILOBA,N
301077,VOCOZOLE 1% Creme Der Tbe 15gr,3.14,2.82,E,ISOCONAZOLE,N
103418,EXFORGE  Comp Pell 5MG/160MG Bt 28,50.08,35.28,E,AMLODIPINE + VALSARTAN,N
103419,EXFORGE Comp Pell 10 MG/160MG  Bt 28,50.08,35.28,E,AMLODIPINE + VALSARTAN,N
301078,CALMACIDE Comp à Sucer Bt 24,5.52,3.672,I,CALCIUM CARBONATE+MAGNESIUM CARBONATE,N
301129,NOVADOL Pdre Sol Or Sachet 100 mg  Bt 12,1.21,1.2,E,PARACETAMOL,N
301130,NOVADOL Pdre Sol Or Sachet  200 mg Bt 12,1.56,1.56,E,PARACETAMOL,N
301131,NOVADOL Pdre Sol Or Sachet  300 mg Bt 12,2.17,2.16,E,PARACETAMOL,N
301132,NOVADOL Pdre Sol ORr Sachet 500 mg Bt  12,3.205,3.204,E,PARACETAMOL,N
301133,NOVADOL Gelule 500 mg Bt 16,1.22,0.8,E,PARACETAMOL,N
301128,PRIMPERAN Sol Buv 0.1%  Fl 200 ml,4.635,2.4,I,METOCLOPRAMIDE,N
309088,TORVA Comp Pell 40 mg Bt 30,28.555,22.56,E,ATORVASTATINE,N
107566,AKLONIL Comp Sec 2 mg Bt 40,3.182,2.92,V,CLONAZEPAM,N
301185,SPIRAZOL Comp Pell  750 MUI/125 MG  Bt 20,4.495,4.48,E,METRONIDAZOLE+SPIRAMYCINE,N
103525,SEROPLEX Comp Pell Sec 10 mg  Bt 14,28.119,11.844,E,ESCITALOPRAM,N
303793,ALLERGUS Comp Pell 5 mg Bt 15,6.695,4.845,E,DESLORATADINE,N
303794,ALLERGUS Comp Pell 5 mg Bt 30,11.75,9.69,E,DESLORATADINE,N
103903,SEVIKAR Comp Pell 20mg/5mg Bt 30,57.08,44.7,E,AMLODIPINE+OLMESARTAN,N
103909,SEVIKAR Comp Pell  40mg/10 mg   Bt 30,57.08,44.7,E,AMLODIPINE+OLMESARTAN,N
103906,SEVIKAR Comp Pell 40mg/5mg Bt  30,57.08,44.7,E,AMLODIPINE+OLMESARTAN,N
301302,PARALGYL 1000 10 mg/ml Sol. P. perf. BT 6/100 ml (Ex PARALGAN 1000 Sol Inj 10mg/ml  fl 100 ml Bt 6),27.1,24.87,E,PARACETAMOL,N
301311,GABOREX Gelule 300 mg Bt 48,32.365,27.168,V,GABAPENTINE,O
103567,DICLOBAK Collyre  1 mg/1ml FL 10 ML (ex DICLOCED ),13.69,9.24,E,DICLOFENAC,N
301208,CLAMYCINE Comp Pell Sec 250 mg Bt 14,15.97,13.286,E,CLARITHROMYCINE,N
301209,CLAMYCINE Comp Pell Sec 500 mg BT 14,29.875,19.712,E,CLARITHROMYCINE,N
